837  32700-32700/? D/dalvikvm©s Late-enabling CheckJNI
497  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB E5 76 AA BA 5E 19 B8 D4 E2 6D FF
497  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
497  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
707    32700-772    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
707    32700-772    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
707    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
717  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
717  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
787  32700-32714    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
787  32700-32714    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
807  32700-32714    V/uBleService©s onCharacteristicChanged data: FB E5 76 AA BA 5E 19 B8 D4 E2 6D FF
807  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
807  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
807  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB E5 76 AA BA 5E 19 B8 D4 E2 6D FF
937  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 16 DE 03 C2 A6 A0 10 E8 AA AA FF
937  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 16 DE 03 C2 A6 A0 10 E8 AA AA FF
937  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
937  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
937    32700-772    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
937    32700-772    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
937    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
977  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
977  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
977  32700-32714    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
977  32700-32714    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
987  32700-32714    V/uBleService©s onCharacteristicChanged data: FB 16 DE 03 C2 A6 A0 10 E8 AA AA FF
987  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
987  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
987  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB 16 DE 03 C2 A6 A0 10 E8 AA AA FF
107  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 5B 66 02 BF 8E 73 48 37 68 CC FF
107  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 5B 66 02 BF 8E 73 48 37 68 CC FF
117  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
117  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
117    32700-772    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
117    32700-772    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
117    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
137  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
137  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
247  32700-32714    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
247  32700-32714    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
257  32700-32714    V/uBleService©s onCharacteristicChanged data: FB 5B 66 02 BF 8E 73 48 37 68 CC FF
257  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
257  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
267  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB 5B 66 02 BF 8E 73 48 37 68 CC FF
387  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 8D CD 06 C7 D6 FA A0 4A 30 5A FF
387  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 8D CD 06 C7 D6 FA A0 4A 30 5A FF
387  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
387  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
387  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
387  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
387  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
427  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
427  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
487  32700-32714    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
487  32700-32714    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
487  32700-32714    V/uBleService©s onCharacteristicChanged data: FB 8D CD 06 C7 D6 FA A0 4A 30 5A FF
487  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
487  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
497  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB 8D CD 06 C7 D6 FA A0 4A 30 5A FF
637  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 0B B9 F3 A5 9E B0 76 4B CD F3 FF
637  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 0B B9 F3 A5 9E B0 76 4B CD F3 FF
637  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
637  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
637  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
637  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
637  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
657  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
657  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
717  32700-32714    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
717  32700-32714    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
717  32700-32714    V/uBleService©s onCharacteristicChanged data: FB 0B B9 F3 A5 9E B0 76 4B CD F3 FF
717  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
727  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
727  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB 0B B9 F3 A5 9E B0 76 4B CD F3 FF
857  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 3D 20 F8 AD E6 37 CF 5E 95 81 FF
857  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 3D 20 F8 AD E6 37 CF 5E 95 81 FF
857  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
857  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
867  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
867  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
867  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
887  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
887  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
937  32700-32714    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
937  32700-32714    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
937  32700-32714    V/uBleService©s onCharacteristicChanged data: FB 3D 20 F8 AD E6 37 CF 5E 95 81 FF
937  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
937  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
947  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB 3D 20 F8 AD E6 37 CF 5E 95 81 FF
077  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 81 A8 F6 AA CE 0A 07 AD 52 52 FF
077  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 81 A8 F6 AA CE 0A 07 AD 52 52 FF
077  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
077  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
087  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
087  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
087  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
107  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
107  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
147    32700-772    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
147    32700-772    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
147    32700-772    V/uBleService©s onCharacteristicChanged data: FB 81 A8 F6 AA CE 0A 07 AD 52 52 FF
147    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
157  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
157  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB 81 A8 F6 AA CE 0A 07 AD 52 52 FF
297  32700-32700    V/uAbstractDeviceAdapter©s send data: FB B3 0F AA B2 16 92 5F C1 1A E0 FF
297  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB B3 0F AA B2 16 92 5F C1 1A E0 FF
297  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
297  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
297  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
297  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
297  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
327  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
327  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
367    32700-772    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
367    32700-772    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
367    32700-772    V/uBleService©s onCharacteristicChanged data: FB B3 0F AA B2 16 92 5F C1 1A E0 FF
367    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
367  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
377  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB B3 0F AA B2 16 92 5F C1 1A E0 FF
507  32700-32700    V/uAbstractDeviceAdapter©s send data: FB F8 97 F9 B0 FE 64 97 10 D8 B0 FF
507  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB F8 97 F9 B0 FE 64 97 10 D8 B0 FF
507  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
507  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
507  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
507  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
507  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
537  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
537  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
577    32700-772    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
577    32700-772    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
587    32700-772    V/uBleService©s onCharacteristicChanged data: FB F8 97 F9 B0 FE 64 97 10 D8 B0 FF
587    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
587  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
597  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB F8 97 F9 B0 FE 64 97 10 D8 B0 FF
737  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 76 83 E6 8E C6 1A 6D 10 75 4A FF
737  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 76 83 E6 8E C6 1A 6D 10 75 4A FF
737  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
737  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
737  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
737  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
737  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
757  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
757  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
797    32700-772    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
797    32700-772    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
797    32700-772    V/uBleService©s onCharacteristicChanged data: FB 76 83 E6 8E C6 1A 6D 10 75 4A FF
797    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
797  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
807  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB 76 83 E6 8E C6 1A 6D 10 75 4A FF
927  32700-32700    V/uAbstractDeviceAdapter©s send data: FB BB 0B E5 8B AE ED A4 5F 32 1B FF
927  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB BB 0B E5 8B AE ED A4 5F 32 1B FF
927  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
927  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
927  32700-32714    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
927  32700-32714    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
937  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
947  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
947  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
007  32700-32714    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
007  32700-32714    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
017  32700-32714    V/uBleService©s onCharacteristicChanged data: FB BB 0B E5 8B AE ED A4 5F 32 1B FF
017  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
017  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
027  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB BB 0B E5 8B AE ED A4 5F 32 1B FF
167  32700-32700    V/uAbstractDeviceAdapter©s send data: FB EC 72 E9 93 F6 74 FD 73 FA A8 FF
177  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB EC 72 E9 93 F6 74 FD 73 FA A8 FF
177  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
177  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
177    32700-772    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
177    32700-772    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
177    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
197  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
197  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
227  32700-32714    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
227  32700-32714    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
227  32700-32714    V/uBleService©s onCharacteristicChanged data: FB EC 72 E9 93 F6 74 FD 73 FA A8 FF
227  32700-32714    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
237  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
237  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB EC 72 E9 93 F6 74 FD 73 FA A8 FF
357  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 31 AA E7 90 DE 47 35 C2 B7 79 FF
357  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 31 AA E7 90 DE 47 35 C2 B7 79 FF
357  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
367  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
367  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
367  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
367  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
387  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
387  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
437    32700-772    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
437    32700-772    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
437    32700-772    V/uBleService©s onCharacteristicChanged data: FB 31 AA E7 90 DE 47 35 C2 B7 79 FF
437    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
447  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
457  32700-32700    V/uBleDeviceAdapter©s onDataNotify B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb,FB 31 AA E7 90 DE 47 35 C2 B7 79 FF
577  32700-32700    V/uAbstractDeviceAdapter©s send data: FB 24 57 DD 7E F0 00 0A 3D 14 A3 FF
577  32700-32700    V/uBleDeviceAdapter©s writeToDevice 0000ffe5-0000-1000-8000-00805f9b34fb,0000ffe9-0000-1000-8000-00805f9b34fb,FB 24 57 DD 7E F0 00 0A 3D 14 A3 FF
577  32700-32700    V/uBleService©s write: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
577  32700-32700    D/BluetoothGatt©s writeCharacteristic() - uuid: 0000ffe9-0000-1000-8000-00805f9b34fb
587  32700-32713    D/BluetoothGatt©s onCharacteristicWrite() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe9-0000-1000-8000-00805f9b34fb Status=0
587  32700-32713    V/uBleService©s onCharacteristicWrite received: 0000ffe9-0000-1000-8000-00805f9b34fb,0
587  32700-32713    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb
597  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_WRITE
597  32700-32700    V/uBleDeviceAdapter©s onDataWrite B4:99:4C:4C:EE:EF,0000ffe9-0000-1000-8000-00805f9b34fb,0
627    32700-772    D/BluetoothGatt©s onNotify() - Device=B4:99:4C:4C:EE:EF UUID=0000ffe4-0000-1000-8000-00805f9b34fb
627    32700-772    V/uBleService©s onCharacteristicChanged received: 0000ffe4-0000-1000-8000-00805f9b34fb
627    32700-772    V/uBleService©s onCharacteristicChanged data: FB 24 57 DD 7E F0 00 0A 3D 14 A3 FF
627    32700-772    V/uBleService©s broadcastUpdate: B4:99:4C:4C:EE:EF,0000ffe4-0000-1000-8000-00805f9b34fb
627  32700-32700    V/uBleService©s Service Call Back on Action      .ACTION_DATA_NOTIFY
